,resolutions_count,subdomains_count,dns_records_count,https_validity,ssl_exists
nikkeibp.co.jp,3.0,100.0,9.0,1586185140,1
nimkimukhiya.net,2.0,1.0,8.0,43200,0
ninisite.com,12.0,21.0,9.0,1597665600,1
nintendo.com,343.0,100.0,8.0,1611144000,1
nintendorepairshop.com,7.0,1.0,5.0,1566727021,0
nisbah.com,1.0,7.0,10.0,1569848969,1
nitewatches.com,16.0,4.0,12.0,1616156082,1
nitroflare.com,143.0,94.0,15.0,1582675199,1
niunadietamas.com,12.0,2.0,13.0,1580342399,1
nmisr.com,71.0,5.0,16.0,1590580800,1
no-dummy.com,2.0,14.0,7.0,1581206399,1
noaa.gov,3.0,100.0,15.0,43200,0
noahs-arks.net,3.0,1.0,9.0,1582070399,1
nobelpeaceprize.org,2.0,2.0,7.0,1602547200,1
noble-diagnostic.com,8.0,6.0,0.0,43200,0
noioccuacham.wordpress.com,0.0,1.0,0.0,43200,0
noipress.it,1.0,1.0,0.0,43200,0
nojavanha.com,10.0,6.0,6.0,1581897599,1
noleggiobarchesalerno.it,4.0,1.0,0.0,43200,0
nolocontendere.org,1.0,1.0,6.0,43200,0
nonsequitoria.com,2.0,3.0,6.0,1571192191,1
nonstopmozi.com,3.0,7.0,6.0,1574763444,1
nordicfeel.se,6.0,7.0,20.0,1573075310,1
nordstrom.com,97.0,100.0,26.0,1586606400,1
northamptonfilmhouse.com,3.0,2.0,9.0,1583193599,1
northeastshooters.com,60.0,4.0,9.0,1583193599,1
northernbellny.com,4.0,1.0,0.0,43200,0
northoaks.org,2.0,19.0,12.0,1573931545,1
northwestern.edu,6.0,100.0,26.0,1630195199,1
nosm.ca,1.0,23.0,12.0,1595375999,1
note.mu,445.0,15.0,12.0,1595141279,1
noteifyapp.com,4.0,7.0,15.0,1582243199,1
notemover.com,2.0,2.0,6.0,1599350399,1
noticebard.com,4.0,4.0,10.0,1570297351,1
noticias.uol.com.br,156.0,9.0,18.0,1574380799,1
noticiasdeinformatica.info,4.0,1.0,5.0,1598011200,1
noticiasnpi.com,1.0,1.0,0.0,43200,0
notify-service.com,2.0,18.0,6.0,1626955200,1
notizie.it,2.0,63.0,12.0,1608830718,1
nouvelobs.com,4.0,100.0,17.0,1578527999,1
novelupdates.com,8.0,6.0,8.0,1577231999,1
novinky.cz,6.0,100.0,21.0,1574752558,1
novus.se,4.0,8.0,9.0,1572852929,1
nownews.com,21.0,100.0,20.0,1572739199,1
npbd.net,5.0,2.0,0.0,43200,0
npmjs.com,13.0,24.0,19.0,1576238400,1
npowerjobs.com,1.0,2.0,13.0,1575590399,1
npr.org,1.0,100.0,13.0,1610712000,1
nps.gov,3.0,100.0,14.0,1590858840,1
nptel.ac.in,4.0,8.0,11.0,1601707478,1
npupt.com,4.0,2.0,9.0,1584014400,1
nrk.no,69.0,100.0,21.0,1584792000,1
nsaem.net,87.0,7.0,5.0,1574899199,1
nsportal.ru,7.0,3.0,6.0,1570477216,1
nsw.gov.au,3.0,100.0,13.0,1579348800,1
ntanet.nic.in,1.0,1.0,1.0,1570792697,1
ntpo.com,2.0,2.0,7.0,43200,0
ntrun.com,9.0,1.0,5.0,1583625599,1
nulledoz.com,2.0,8.0,15.0,1582675199,1
nurxxx.mobi,4.0,2.0,8.0,1596888000,1
nutritionvalue.org,4.0,1.0,11.0,1587470400,1
nuvid.com,6.0,30.0,8.0,1577491199,1
nvidia.com,2.0,100.0,24.0,43200,0
nvsp.in,3.0,1.0,10.0,1582675199,1
nvxie.tmall.com,56.0,1.0,0.0,43200,0
nvzhuang.tmall.com,61.0,1.0,9.0,1573630568,1
nxctrk.com,1.0,2.0,8.0,1612483199,1
nyaa.si,10.0,3.0,9.0,1572980430,1
nydailynews.com,8.0,95.0,19.0,43200,0
nykitecenter.com,2.0,2.0,9.0,1582545600,1
nylas.com,910.0,30.0,21.0,1592136000,1
nymag.com,11.0,53.0,17.0,1591899341,1
nypost.com,10.0,64.0,23.0,1571878323,1
nytsyn.com,1.0,5.0,13.0,1587297600,1
nyu.edu,2.0,100.0,12.0,1609977599,1
nzherald.co.nz,5.0,89.0,16.0,1574856000,1
o2tvseries.com,7.0,19.0,5.0,1582934399,1
oakwoodbuildingroofing.co.uk,1.0,3.0,0.0,43200,0
oasections.com,1.0,5.0,6.0,1591660799,1
oath.com,23.0,83.0,26.0,1580558400,1
obee.com,3.0,4.0,9.0,1623351289,1
oberlo.com,8.0,43.0,28.0,1574306665,1
obozrevatel.com,3.0,80.0,16.0,1593043199,1
obrazovaka.ru,2.0,3.0,6.0,1593907199,1
obsev.com,3.0,6.0,14.0,1613174399,1
obxracingsports.com,1.0,4.0,6.0,43200,0
oceanofgames.com,17.0,5.0,8.0,43200,0
ochsen-ortenberg.com,75.0,1.0,7.0,1574276983,1
oclc.org,2.0,100.0,12.0,1583668800,1
odkurzaczexxl.pl,2.0,3.0,0.0,43200,0
ofcrack.com,2.0,1.0,9.0,1571449065,1
offerup.com,13.0,31.0,14.0,1586060340,1
office.com,33.0,100.0,21.0,1628279306,1
office365.com,5.0,100.0,13.0,1589046258,1
oilpurifiercn.com,2.0,1.0,7.0,43200,0
ojooo.com,12.0,48.0,9.0,1583452799,1
ok.ru,11.0,85.0,17.0,1616328000,1
okaz.com.sa,4.0,15.0,9.0,1600344000,1
okcupid.com,8.0,36.0,18.0,1586376536,1
okdiario.com,41.0,17.0,20.0,1575806400,1
okezone.com,5.0,100.0,16.0,1572004800,1
okokzy.cc,68.0,1.0,9.0,1566393725,0
okta.com,8.0,100.0,24.0,1622203200,1
oladblock.services,6.0,2.0,8.0,1584273600,1
oldnudism.com,4.0,7.0,6.0,1571026812,1
ole.com.ar,3.0,36.0,15.0,1587599999,1
olinking.com,2.0,1.0,9.0,43200,0
olisthai.com,2.0,1.0,10.0,1577345383,1
olmsoneenh.info,2.0,1.0,9.0,1574089078,1
olmstead-family.org,2.0,1.0,9.0,1574294399,1
oload.icu,12.0,3.0,8.0,1571054400,1
oload.stream,7.0,3.0,8.0,1578182399,1
olto.app,1.0,1.0,0.0,43200,0
olx.co.id,12.0,61.0,20.0,43200,0
olx.com.pk,10.0,100.0,13.0,43200,0
olx.in,10.0,100.0,29.0,43200,0
olx.kz,8.0,100.0,14.0,1597276799,1
olx.pl,657.0,100.0,18.0,1573905600,1
olx.pt,943.0,100.0,28.0,1597752000,1
olx.ro,686.0,100.0,16.0,1573819200,1
olx.ua,694.0,100.0,16.0,1573905600,1
olymptrade.com,8.0,28.0,16.0,1593561599,1
omarbinabdulaziz.yoo7.com,15.0,1.0,0.0,43200,0
omegle.com,32.0,44.0,12.0,1583279999,1
omgextras.com,2.0,1.0,8.0,1569253738,1
ommenlinea.org,2.0,4.0,11.0,1579188478,1
on.cc,4.0,100.0,8.0,1581638399,1
onclickbright.com,3.0,1.0,2.0,1593907199,1
onclicksuper.com,3.0,1.0,6.0,1602979199,1
onedio.com,73.0,45.0,15.0,1578268799,1
onelegal.com,4.0,38.0,10.0,1604169892,1
onionseek.com,1.0,1.0,6.0,1569193826,1
online-audio-converter.com,13.0,5.0,8.0,1599350399,1
online-convert.com,3.0,100.0,9.0,1609934400,1
onlineclothingstudy.com,4.0,1.0,18.0,1570227171,1
onlineradiocodes.co.uk,6.0,1.0,13.0,1576108799,1
onlyfans.com,5.0,43.0,10.0,1573459389,1
onokino.club,2.0,2.0,11.0,1580083199,1
onsip.com,2.0,25.0,13.0,1616111999,1
onslowcountyschools-my.sharepoint.com,7.0,0.0,0.0,43200,0
ontvtime.ru,3.0,4.0,13.0,43200,0
onux.org,5.0,8.0,7.0,1572936246,1
op.gg,100.0,52.0,18.0,1590883199,1
opale-parachutes.com,1.0,2.0,7.0,1591704000,1
opencenter.org,2.0,8.0,14.0,1571217977,1
openclassrooms.com,13.0,23.0,19.0,1585051200,1
openlistings.com,86.0,17.0,17.0,1578916800,1
openload.co,22.0,17.0,20.0,1582329599,1
openpirate.org,6.0,1.0,8.0,1574856000,1
opensooq.com,84.0,84.0,13.0,1598443200,1
opensubtitles.org,1.0,45.0,7.0,43200,0
opentable.com,1.0,100.0,19.0,1624140615,1
opossumsauce.com,12.0,36.0,12.0,1576152000,1
oracle.com,2.0,100.0,53.0,1579780800,1
orbitz.com,6.0,55.0,28.0,1587336794,1
ordersini.com,7.0,4.0,14.0,1581551999,1
oreilly.com,7.0,100.0,20.0,1589843640,1
orf.at,8.0,100.0,21.0,1584004573,1
organicwe.com,2.0,2.0,0.0,43200,0
oricon.co.jp,4.0,61.0,10.0,1587049140,1
originsoftware.co.uk,1.0,100.0,11.0,1572890672,1
ornament-i.com,4.0,1.0,9.0,1570613014,1
osageambulances.com,4.0,2.0,6.0,1567514025,1
otehotneni.cz,3.0,1.0,7.0,1571522247,1
otomoto.pl,5.0,100.0,19.0,1589198400,1
otto.de,5.0,100.0,18.0,1580904000,1
otvfoco.com.br,50.0,3.0,13.0,1580947199,1
otzovik.com,11.0,16.0,8.0,1582329599,1
ouest-france.fr,2.0,100.0,21.0,43200,0
ouo.io,3.0,2.0,13.0,1570406399,1
ouo.press,4.0,2.0,7.0,1578268799,1
oupushee.com,4.0,0.0,7.0,1571347223,1
ourmidland.com,3.0,23.0,10.0,1570585458,1
ournewstoday.com,11.0,5.0,5.0,1571781501,1
outregallery.com,3.0,2.0,10.0,1582372800,1
over-blog.com,2.0,100.0,14.0,1575071999,1
overdrive.com,2.0,100.0,19.0,1613736000,1
overstock.com,2.0,100.0,15.0,1594641600,1
overwatchleague.com,472.0,22.0,15.0,1607817600,1
ox.ac.uk,3.0,100.0,17.0,1612009391,1
oxforddictionaries.com,4.0,59.0,9.0,1570548623,1
oxilia.fr,5.0,6.0,10.0,1579694400,1
oxu.az,15.0,6.0,19.0,1569094125,1
oyant.com,1.0,2.0,8.0,1576843200,1
oyunhizmetleri.com,4.0,1.0,8.0,1573214400,1
oyunparkur.com,6.0,3.0,9.0,1580947199,1
oyunskor.com,8.0,25.0,14.0,1598875200,1
oyunturu.org,5.0,2.0,6.0,1574372296,1
ozbargain.com.au,4.0,3.0,10.0,1596844800,1
ozon.ru,12.0,100.0,22.0,1598831999,1
pack665.com,5.0,1.0,8.0,1587124800,1
packsuper.com,2.0,1.0,0.0,43200,0
padlet.com,68.0,82.0,18.0,1594641600,1
pagalworld.io,13.0,3.0,7.0,1570901849,1
pagenews.gr,11.0,8.0,15.0,1580601599,1
pagesix.com,8.0,7.0,16.0,1574394682,1
pagespro-orange.fr,2.0,100.0,8.0,1586865600,1
paheal.net,2.0,44.0,6.0,43200,0
paisley-tyres.co.uk,1.0,1.0,6.0,43200,0
palermotoday.it,2.0,6.0,12.0,1569772034,1
palizportal.com,2.0,9.0,4.0,43200,0
palmettoplacejmg.com,2.0,1.0,0.0,43200,0
panda.tv,10.0,100.0,7.0,1569326400,1
pandora.com,2.0,100.0,16.0,1623499200,1
pandulakillitahta.com,1.0,1.0,5.0,43200,0
panet.co.il,21.0,100.0,12.0,1596637549,1
panorama.com.al,80.0,2.0,6.0,43200,0
pansoso.com,14.0,16.0,8.0,43200,0
pantip.com,12.0,87.0,11.0,1580169599,1
paolopistis.it,2.0,5.0,8.0,1571797620,1
papajohns.com,291.0,73.0,12.0,1575547200,1
paperzz.com,4.0,29.0,13.0,1578441599,1
paradigm.com,3.0,28.0,10.0,1572247385,1
paradoxwikis.com,8.0,31.0,18.0,1579449669,1
paradym.com,4.0,11.0,10.0,1570536000,1
paris-art.com,3.0,2.0,6.0,1570137145,1
pariszigzag.fr,2.0,5.0,6.0,1572131469,1
parivahan.gov.in,2.0,5.0,6.0,1601812800,1
parkingcrew.com,3.0,11.0,9.0,1595160000,1
parksidebybrigade.com,1.0,1.0,5.0,1576760650,1
parsnaz.com,5.0,3.0,6.0,1571696425,1
partnals.info,1.0,4.0,0.0,43200,0
party411.com,1.0,9.0,6.0,1578571200,1
partypoker.com,8.0,95.0,12.0,1590580800,1
passplay.com,467.0,5.0,19.0,1570571667,1
pastamaltagliati.it,2.0,9.0,5.0,1571864337,1
pastebin.com,33.0,82.0,15.0,1583020799,1
patch.com,23.0,100.0,21.0,1591899341,1
pathofexile.com,8.0,99.0,16.0,1574769600,1
patmcgrath.com,20.0,3.0,13.0,1582286400,1
patreon.com,18.0,43.0,19.0,1587643200,1
patshead.com,4.0,5.0,10.0,1579564799,1
pausd.org,3.0,100.0,16.0,1583971199,1
pavankala.com,7.0,3.0,7.0,1575503999,1
pavitrajyotish.com,3.0,3.0,9.0,1566777599,0
paytm.com,269.0,100.0,15.0,1592438400,1
paytm.in,3.0,49.0,15.0,1612612800,1
paytmmall.com,124.0,12.0,13.0,1616025600,1
payu.in,2.0,42.0,26.0,1620648000,1
pc-torrent.games,2.0,1.0,7.0,1602115199,1
pcbeta.com,32.0,18.0,5.0,43200,0
pcgamer.com,15.0,21.0,14.0,1571302848,1
pcgamesn.com,7.0,9.0,14.0,1575460800,1
pcgamespunch.com,11.0,1.0,11.0,1583452799,1
pcidssportal.com,1.0,4.0,0.0,43200,0
pcmag.com,68.0,100.0,18.0,43200,0
pcmclk.com,3.0,5.0,6.0,1572047999,1
pcpartpicker.com,33.0,21.0,11.0,1578095999,1
pcstore.com.tw,2.0,39.0,5.0,1586275199,1
pctidningen.se,3.0,12.0,17.0,1579823999,1
pdf2doc.com,9.0,1.0,4.0,1573835641,1
pdfdrive.com,6.0,12.0,8.0,1574035199,1
pearsoncmg.com,3.0,100.0,9.0,1592697599,1
pearsonmylabandmastering.com,2.0,3.0,7.0,1592697599,1
peauproductions.com,2.0,15.0,5.0,1582286400,1
pegasusautoracing.com,1.0,4.0,10.0,1624795200,1
peguero.com,5.0,1.0,5.0,1569189756,1
pelangiblog.com,4.0,1.0,9.0,1570972272,1
pelispedia.tv,17.0,7.0,8.0,1583236800,1
pelisplay.tv,32.0,8.0,12.0,1578787199,1
pelisplus.co,224.0,3.0,9.0,1580990400,1
pelisplus.to,36.0,6.0,8.0,1579910399,1
pemac.org,2.0,1.0,10.0,1570958629,1
people.com,1000.0,92.0,17.0,1591531200,1
peopleseaccount.com,3.0,1.0,7.0,1596585599,1
perfectgirls.net,20.0,100.0,11.0,43200,0
performanceonclick.com,3.0,1.0,4.0,1583625599,1
perrosgrandes.info,2.0,2.0,9.0,1598011200,1
peterbe.com,2.0,12.0,13.0,1570199646,1
petsmart.ca,3.0,14.0,14.0,43200,0
pexels.com,15.0,12.0,19.0,1578268799,1
pfnonwovens.cz,1.0,1.0,0.0,43200,0
pgatour.com,1.0,65.0,8.0,43200,0
philabundance.org,6.0,5.0,10.0,1572987779,1
philippwinterberg.com,4.0,1.0,10.0,1593604800,1
phimmoi.net,16.0,46.0,13.0,1572566399,1
phoenixedu-my.sharepoint.com,4.0,0.0,0.0,43200,0
phoenixlinux.weebly.com,2.0,1.0,0.0,43200,0
photios-raj.com,56.0,10.0,13.0,1586001600,1
photobarn.com,9.0,9.0,13.0,1573775999,1
photokade.com,17.0,7.0,6.0,1568505599,1
photostudy.co,4.0,4.0,14.0,1599912000,1
php.net,7.0,100.0,9.0,1621771200,1
phyip.com,9.0,4.0,9.0,1597147200,1
picdeer.co,1.0,1.0,0.0,43200,0
picfair.com,8.0,8.0,13.0,1597492800,1
pickupp.io,2.0,16.0,14.0,1574855827,1
picman.net,5.0,1.0,6.0,43200,0
pictame.com,146.0,1.0,9.0,1583668800,1
pifg.org,6.0,1.0,0.0,43200,0
piliapp.com,23.0,56.0,12.0,1580817600,1
pinballnirvana.com,2.0,5.0,9.0,1571684185,1
pincodein.com,5.0,4.0,6.0,1572588477,1
pinimg.com,10.0,52.0,17.0,1595419200,1
pinoymoviepedia.org,2.0,1.0,8.0,1596715200,1
pinshape.com,18.0,17.0,15.0,1575503999,1
pintaclia.com,2.0,1.0,11.0,1572187079,1
pinterest.ca,7.0,1.0,15.0,1595419200,1
pinterest.com,228.0,100.0,25.0,1595419200,1
pinterest.com.au,6.0,1.0,8.0,1595419200,1
pinterest.com.mx,5.0,1.0,13.0,1595419200,1
pinterest.es,7.0,1.0,15.0,1595419200,1
pinterest.it,10.0,1.0,12.0,1595419200,1
pinterest.ru,8.0,1.0,15.0,1595419200,1
piratebay-proxylist.se,2.0,1.0,8.0,1578916800,1
pirateproxy.id,4.0,0.0,9.0,1579262400,1
piratesgoldentertainment.com,3.0,2.0,19.0,1583366399,1
pirofoc.com,3.0,1.0,7.0,1570955459,1
pit-37-2018.pl,1.0,1.0,7.0,1594991243,1
pixabay.com,50.0,11.0,16.0,1583323200,1
pixel77.com,14.0,2.0,16.0,1581724799,1
pixhost.to,3.0,74.0,8.0,1574127568,1
pixiv.net,35.0,100.0,14.0,1599959927,1
pixnet.net,1.0,100.0,53.0,1594511999,1
pizquita.com,3.0,3.0,5.0,1573004701,1
pizzapizza.ca,1.0,27.0,11.0,1591628279,1
pku.edu.cn,5.0,100.0,8.0,1611316800,1
planar.com,2.0,35.0,7.0,1625659200,1
planetbrunch.com,1.0,1.0,7.0,43200,0
planetminecraft.com,30.0,5.0,9.0,1582718400,1
planetromeo.com,5.0,56.0,11.0,1579262400,1
planetsuzy.org,9.0,100.0,7.0,1572979524,1
planetwin365.it,188.0,20.0,13.0,1584014400,1
plantation.org,3.0,12.0,7.0,1572326390,1
planujemywesele.pl,4.0,30.0,14.0,1607169600,1
playaccounting.com,8.0,6.0,6.0,1570924799,1
playepub.com,5.0,2.0,6.0,1574456537,1
playground.ru,1.0,50.0,7.0,1570635640,1
playjunkie.com,30.0,6.0,13.0,1576022399,1
playonjump.com,647.0,8.0,16.0,1592136000,1
playstation.com,11.0,100.0,10.0,1573646400,1
plive.it,2.0,1.0,8.0,1594571947,1
plot-generator.org.uk,3.0,4.0,7.0,1575090136,1
pluginhive.com,5.0,21.0,12.0,1594641600,1
pluralsight.com,234.0,84.0,18.0,1593646948,1
plurk.com,5.0,53.0,13.0,1592265599,1
plusdane.co.uk,2.0,13.0,0.0,43200,0
plusdepc.com,8.0,5.0,13.0,1581465599,1
pmcu.org,5.0,9.0,7.0,1587038400,1
pmdx.com,2.0,2.0,8.0,1574337009,1
pmstudycircle.com,8.0,3.0,9.0,1578700799,1
pngtree.com,88.0,33.0,9.0,1620648000,1
po-kaki-to.com,21.0,10.0,7.0,1581811199,1
pochta.ru,22.0,100.0,15.0,1621295999,1
pockettokyo.storenvy.com,8.0,1.0,0.0,43200,0
podninjas.com,3.0,1.0,0.0,43200,0
poe.ninja,21.0,3.0,10.0,1582761599,1
poe.trade,6.0,7.0,5.0,1570732545,1
poedb.tw,4.0,6.0,11.0,1572160431,1
pogo.com,2.0,100.0,15.0,1574856000,1
pointemagazine.com,4.0,2.0,9.0,1586390399,1
poisonedpets.com,4.0,1.0,12.0,43200,0
pokerfuse.com,4.0,4.0,12.0,1583020799,1
pokerstarsschool.online,1.0,1.0,11.0,1586433600,1
poki.com,79.0,41.0,14.0,1577231999,1
politico.com,97.0,53.0,11.0,1590580800,1
polygon.com,12.0,7.0,23.0,1613684135,1
pons.com,3.0,46.0,8.0,1579080702,1
pooq.co.kr,105.0,66.0,12.0,43200,0
popads.net,4.0,8.0,18.0,1592438399,1
poparya.com,9.0,8.0,4.0,1573889464,1
popcash.net,410.0,15.0,13.0,1582934399,1
popdaily.com.tw,13.0,10.0,7.0,1581983999,1
popmyads.com,143.0,5.0,15.0,1583452799,1
porn.com,4.0,100.0,11.0,1579823999,1
porn300.com,213.0,18.0,9.0,1576713599,1
porn555.com,29.0,5.0,8.0,1582027200,1
porngameshd.com,2.0,0.0,9.0,1583539199,1
pornhat.com,4.0,4.0,6.0,1622721600,1
pornhd.com,10.0,53.0,8.0,1610668799,1
pornhubpremium.com,7.0,31.0,12.0,1588766400,1
pornmd.com,3.0,8.0,12.0,1604404800,1
porno666.tv,10.0,3.0,5.0,43200,0
pornohubonline.com,4.0,1.0,9.0,1585137600,1
pornohype.cc,2.0,1.0,6.0,43200,0
pornolab.net,11.0,4.0,5.0,1571018316,1
pornoloft.com,2.0,2.0,7.0,1583539199,1
pornorc.net,6.0,1.0,6.0,43200,0
pornpics.com,6.0,55.0,11.0,1612915199,1
pornq.com,8.0,2.0,7.0,1580169599,1
porntrex.com,18.0,100.0,8.0,1599609599,1
pornve.com,19.0,14.0,10.0,1600300799,1
pornxs.com,13.0,43.0,6.0,1584702364,1
porseman.com,1.0,1.0,4.0,1570083526,1
portaldoholanda.com.br,10.0,25.0,12.0,1583020799,1
portaltarot.com,2.0,3.0,6.0,1574183558,1
portishead.co.uk,3.0,1.0,0.0,43200,0
poshmark.com,1000.0,23.0,20.0,1611628002,1
post.ir,2.0,100.0,7.0,43200,0
poste.it,11.0,100.0,18.0,1584537965,1
powerpyx.com,7.0,8.0,8.0,1570934819,1
powerrecruiter.net,7.0,8.0,12.0,1613347199,1
powersox.com,4.0,1.0,8.0,43200,0
powerstream.com,1.0,2.0,6.0,1592740800,1
ppomppu.co.kr,8.0,20.0,18.0,1623369599,1
ppy.sh,10.0,50.0,14.0,1598961600,1
practiscore.com,15.0,13.0,17.0,1577231999,1
prad.org,2.0,9.0,11.0,1568505599,1
praisewedding.com,2.0,5.0,11.0,1569672251,1
prawo.pl,3.0,3.0,8.0,1623938227,1
premierchocolate.co.uk,4.0,1.0,0.0,43200,0
premierleague.com,2.0,87.0,9.0,1573440744,1
premiumresearchwriters.co,3.0,5.0,0.0,43200,0
prensalibre.com,7.0,95.0,13.0,1571026215,1
presentationgo.com,7.0,2.0,12.0,1568376317,1
presidentassad.net,9.0,1.0,8.0,1617261838,1
prestoairteam.weebly.com,0.0,0.0,0.0,43200,0
price.com.hk,46.0,30.0,16.0,1574985599,1
pricearea.com,18.0,21.0,12.0,1572047999,1
priceline.com,3.0,77.0,20.0,1583668800,1
prima-sauna.cz,2.0,1.0,0.0,43200,0
princeton.edu,3.0,100.0,24.0,1610841599,1
printernet.co.uk,2.0,2.0,10.0,1569410503,1
printmedia24.pl,2.0,3.0,7.0,1594991243,1
privat24.ua,9.0,7.0,12.0,1596369600,1
privatbank.ua,13.0,100.0,24.0,1580299200,1
prl.ab.ca,3.0,60.0,0.0,43200,0
prnt.sc,13.0,2.0,7.0,1578873599,1
pro11.net,4.0,2.0,9.0,1597492800,1
probuilds.net,226.0,3.0,9.0,1571529599,1
professionalprotectivesolutions.com,1.0,1.0,0.0,43200,0
profitsmoney.lpages.co,0.0,0.0,0.0,43200,0
profootballfocus.com,15.0,13.0,15.0,1583107199,1
programasvirtualespc.net,44.0,4.0,4.0,1571031010,1
programiz.com,7.0,10.0,12.0,1573140672,1
programme-tv.net,3.0,100.0,14.0,43200,0
programsformca.com,4.0,1.0,0.0,43200,0
progressdoors.com,2.0,5.0,5.0,1572725775,1
prohealthcareproducts.com,3.0,1.0,11.0,1578744000,1
projectalpha.com,7.0,5.0,12.0,1595937600,1
projectinvictus.it,10.0,2.0,13.0,1581551999,1
projectsjugaad.com,8.0,3.0,0.0,43200,0
prolife.com,4.0,1.0,7.0,1587384000,1
prom.ua,6.0,100.0,16.0,1574972776,1
promptcloud.com,12.0,18.0,20.0,1566863999,0
pronto.com,46.0,39.0,12.0,1594513484,1
prosoundweb.com,2.0,11.0,10.0,43200,0
protect-your-privacy.net,1000.0,2.0,9.0,1593950400,1
protothema.gr,5.0,8.0,12.0,43200,0
provincial.com,1.0,18.0,10.0,1578398400,1
prox1.info,12.0,11.0,8.0,1579089600,1
proxybay.ist,2.0,0.0,8.0,1581638399,1
proxysite.com,75.0,29.0,11.0,1590148800,1
ps50.com,1.0,1.0,5.0,43200,0
pscp.tv,364.0,100.0,14.0,1583150400,1
psikipedia.com,3.0,1.0,5.0,1583279999,1
psikolojiportali.com,2.0,9.0,9.0,1570452469,1
psl4livestreaming.com,4.0,3.0,6.0,1573689599,1
psu.edu,7.0,100.0,22.0,1591487999,1
psychic-contact.com,2.0,13.0,7.0,1573036280,1
psychicvop.com,3.0,7.0,8.0,1571316357,1
psychologytoday.com,16.0,53.0,12.0,1574078400,1
psyhosoma.com,6.0,4.0,11.0,1591444800,1
ptsdunited.org,2.0,4.0,0.0,43200,0
ptt.cc,6.0,18.0,12.0,43200,0
pubg.com,716.0,31.0,12.0,1593000000,1
publicagente.com,15.0,1.0,5.0,43200,0
publichealthmdc.com,1.0,1.0,7.0,43200,0
publiglu.com.co,2.0,10.0,8.0,43200,0
puma.com,4.0,100.0,14.0,1597777491,1
pumafilm.club,101.0,1.0,10.0,1578916800,1
pumpvendor.com,1.0,2.0,5.0,1596110400,1
purdue.edu,2.0,100.0,26.0,1625875199,1
purposefulfaith.com,3.0,1.0,8.0,1569757785,1
push-time.com,10.0,42.0,8.0,1595592000,1
puspenma.com,3.0,2.0,0.0,43200,0
putlockers.co,33.0,18.0,21.0,1584100800,1
putlockers.me,14.0,1.0,7.0,1571788799,1
puzzlegamesdaily.com,4.0,4.0,15.0,1570548454,1
pymc.io,1.0,2.0,10.0,43200,0
python.org,6.0,65.0,14.0,1602676800,1
pythonindo.com,1.0,4.0,7.0,1574982270,1
qariya.info,3.0,4.0,13.0,1581724799,1
qatarairways.com,3.0,100.0,15.0,1612440000,1
qatarliving.com,47.0,12.0,14.0,1571400000,1
qdownloader.net,20.0,2.0,7.0,1583366399,1
qgiv.com,2.0,21.0,9.0,1588880670,1
qiita.com,211.0,59.0,19.0,1588248000,1
qiku.com,4.0,68.0,10.0,43200,0
qiwi.com,6.0,100.0,23.0,1589630400,1
qmsu.org,3.0,3.0,13.0,1596758399,1
qnimate.com,2.0,5.0,11.0,43200,0
qrlsx.com,1.0,2.0,6.0,1571440767,1
qualtrics.com,37.0,100.0,19.0,1609934400,1
quantmacro.wordpress.com,2.0,1.0,0.0,43200,0
ques10.com,4.0,1.0,12.0,1580601599,1
quikr.com,404.0,100.0,14.0,1583409600,1
quingousa.com,5.0,7.0,5.0,1574487643,1
quizlet.com,19.0,52.0,22.0,1614772800,1
quotesss.com,8.0,2.0,8.0,1582761599,1
quranite.com,7.0,2.0,14.0,1568862878,1
qwant.com,2.0,100.0,8.0,1593086400,1
qwerkity.com,2.0,3.0,0.0,43200,0
qyer.com,7.0,100.0,6.0,1630659638,1
qz.com,16.0,42.0,25.0,1587643200,1
qzone.cc,29.0,16.0,6.0,1575633600,1
r4v.co.uk,2.0,3.0,0.0,43200,0
rabb.it,60.0,100.0,17.0,1598875200,1
rabochaya-tetrad-uchebnik.com,3.0,1.0,9.0,1581292799,1
rac-forum.org,2.0,5.0,9.0,43200,0
rachaelrayshow.com,2.0,20.0,12.0,43200,0
raddit.ca,9.0,1.0,13.0,1594728000,1
radikal.ru,3.0,100.0,7.0,1579435200,1
radiko.jp,2.0,19.0,8.0,1600084800,1
radio.fr,1.0,100.0,12.0,1575417599,1
radioclassique.fr,4.0,8.0,9.0,1575417599,1
radiopiekary.pl,19.0,10.0,11.0,1572696000,1
radiosnanet.com,3.0,1.0,4.0,43200,0
radiotimes.com,11.0,29.0,22.0,43200,0
radthadtheman2.weebly.com,0.0,0.0,0.0,43200,0
rai.it,1.0,100.0,19.0,1607601600,1
raider.io,105.0,5.0,15.0,1575460800,1
railwaygazette.com,2.0,6.0,9.0,1620302400,1
rainbowserpent.net,1.0,15.0,10.0,1572479999,1
raiplay.it,1.0,2.0,25.0,1607601600,1
rajt.pl,2.0,1.0,0.0,43200,0
rajxxx.org,2.0,1.0,7.0,1583366399,1
rakuten-card.co.jp,2.0,22.0,9.0,43200,0
rakuten.co.jp,19.0,100.0,12.0,1579089600,1
rakuten.com,2.0,100.0,20.0,1598616000,1
rakyatku.com,4.0,28.0,9.0,43200,0
rambler.ru,13.0,100.0,12.0,1623585600,1
ramenisshin.com,3.0,3.0,10.0,1572046540,1
ramonaryder.com,6.0,1.0,10.0,1571946319,1
